Segments
100
,,Subject1:LowerBack,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,deg,deg,deg,mm,mm,mm
300,0,6.46688,139.562,112.474,-38.645,-562.777,1148.7
301,0,6.89611,140.473,111.514,-37.2825,-565.029,1148.84
302,0,7.34425,141.435,110.484,-36.0261,-567.355,1148.87
303,0,7.82048,142.273,109.566,-34.8168,-569.013,1148.33
304,0,8.26738,143.256,108.47,-33.7506,-571.192,1147.91
305,0,8.7445,144.403,107.16,-32.7363,-573.813,1147.55
306,0,9.25285,145.539,105.815,-31.8544,-576.401,1146.92
307,0,9.77707,146.686,104.417,-31.0654,-578.91,1146.02
308,0,10.3174,147.839,102.967,-30.3533,-581.314,1144.88
309,0,10.8774,148.997,101.462,-29.7099,-583.605,1143.51
310,0,11.4928,149.812,100.202,-28.8097,-584.24,1140.88
311,0,12.0906,151.095,98.4757,-28.3283,-586.673,1139.4
312,0,12.6744,151.979,97.1056,-27.6269,-587.551,1136.72
313,0,13.33,153.291,95.2195,-27.2926,-589.849,1134.96
314,0,14.0134,154.193,93.6331,-26.5685,-590.56,1131.83
315,0,14.6837,155.251,91.8786,-26.0803,-591.8,1129.13
316,0,15.399,156.333,89.9979,-25.5997,-592.998,1126.26
317,0,16.1114,157.363,88.1143,-25.1278,-594,1123.18
318,0,16.824,158.416,86.1317,-24.6526,-594.998,1119.97
319,0,17.5419,159.405,84.1542,-24.1997,-595.815,1116.55
320,0,18.2325,160.424,82.095,-23.7388,-596.6,1112.98
321,0,18.9244,161.363,80.0772,-23.3042,-597.167,1109.17
322,0,19.5774,162.327,77.9956,-22.8589,-597.686,1105.16
323,0,20.217,163.203,76.0062,-22.4558,-597.923,1100.84
324,0,20.8139,164.093,73.9856,-22.0482,-598.072,1096.25
325,0,21.3946,164.883,72.1047,-21.6916,-597.887,1091.27
326,0,21.9568,165.682,70.2286,-21.3855,-597.543,1086.03
327,0,22.4664,166.372,68.5362,-21.0898,-596.854,1080.22
328,0,22.973,167.065,66.8873,-20.8966,-595.985,1074.17
329,0,23.4438,167.642,65.4568,-20.7571,-594.746,1067.56
330,0,23.9259,168.232,64.0689,-20.7706,-593.351,1060.78
331,0,24.3873,168.684,62.9478,-20.8865,-591.573,1053.47
332,0,24.8552,169.156,61.8722,-21.1927,-589.64,1046.12
333,0,25.3376,169.542,60.9779,-21.6768,-587.457,1038.54
334,0,25.7997,169.893,60.1284,-22.4129,-585.287,1030.9
335,0,26.2553,170.175,59.5062,-23.0432,-582.783,1023.46
336,0,26.709,170.371,59.0539,-23.9102,-580.019,1015.93
337,0,27.1545,170.493,58.7753,-24.9449,-577.01,1008.51
338,0,27.6868,170.537,58.8369,-26.6256,-573.57,1001.17
339,0,27.9479,170.529,58.8618,-27.2994,-570.151,994.376
340,0,28.1957,170.423,59.0719,-28.1295,-566.512,987.963
341,0,28.4821,170.295,59.3409,-29.3326,-562.768,982.201
342,0,28.3877,170.014,60.1503,-29.3416,-558.286,976.758
343,0,28.1931,169.662,61.1545,-29.2125,-553.491,972.011
344,0,27.8207,169.232,62.5077,-28.766,-548.224,968.034
345,0,27.2845,168.705,63.9857,-27.656,-542.52,965.144
346,0,26.5269,168.133,65.5406,-26.0061,-536.667,963.476
347,0,25.5823,167.434,67.6442,-23.8468,-529.931,963.094
348,0,24.4733,166.665,69.814,-21.2873,-522.912,964.269
349,0,23.2981,165.89,72.0557,-18.5176,-515.614,967.445
350,0,22.0108,164.937,74.5913,-15.5008,-507.647,972.373
351,0,20.7047,164.012,77.0397,-12.3205,-499.51,979.763
352,0,19.3657,162.944,79.6057,-9.09246,-490.923,989.297
353,0,17.9846,161.797,82.3593,-5.93482,-481.69,1001.29
354,0,16.7733,160.577,84.9323,-2.84536,-472.278,1015.95
355,0,15.6096,159.21,87.6019,0.173599,-462.268,1032.86
356,0,14.5379,157.734,90.1752,3.14039,-451.919,1052.05
357,0,13.5817,156.137,92.7323,5.90096,-441.147,1073.24
358,0,12.7541,154.409,95.235,8.53795,-429.98,1096.07
359,0,12.0669,152.611,97.5849,11.0501,-418.82,1120.21
360,0,11.5137,150.733,99.8349,13.3444,-407.527,1145.04
361,0,11.1024,148.83,101.92,15.4582,-396.4,1170.1
362,0,10.7899,146.938,103.822,17.4765,-385.552,1194.97
363,0,10.5366,145.119,105.522,19.4249,-375.117,1219.36
364,0,10.4979,143.601,106.871,20.7927,-365.852,1244.3
365,0,10.4028,142.13,108.13,22.2953,-356.647,1268.04
366,0,10.434,140.943,109.158,23.2616,-348.293,1291.83
367,0,10.5046,140.055,109.972,23.8476,-340.8,1315.44
368,0,10.582,139.505,110.512,24.2231,-334.442,1338.73
369,0,10.6994,139.17,110.992,24.0714,-328.338,1361.22
370,0,10.7535,139.097,111.271,23.9392,-323.097,1382.81
371,0,10.6446,139.238,111.349,24.0853,-318.589,1402.78
372,0,10.5889,139.619,111.27,23.8781,-314.75,1421.71
373,0,10.4317,140.085,111.1,23.8816,-311.243,1439.14
374,0,10.132,140.783,110.665,24.1588,-308.535,1455
375,0,9.88965,141.534,110.086,24.6108,-306.184,1469.49
376,0,9.56035,142.321,109.427,25.2072,-303.989,1482.84
377,0,9.19628,143.125,108.668,26.007,-301.858,1495.02
378,0,8.82472,143.924,107.836,26.9316,-299.729,1506.23
379,0,8.46036,144.705,106.95,27.9406,-297.537,1516.6
380,0,8.11311,145.462,106.036,28.9758,-295.224,1526.19
381,0,7.79933,146.187,105.104,29.9896,-292.741,1535.05
382,0,7.49653,146.875,104.166,30.9934,-290.003,1543.13
383,0,7.2724,147.544,103.273,31.7677,-287.089,1550.57
384,0,7.02943,148.161,102.439,32.5004,-283.762,1557.16
